17279-1;CE-VI-SOL GOTAS;FRASCO DE VIDRIO aMBAR TIPO III POR 30 ML. CON GOTERO CALIBRADO;A11GA01;ACIDO ASCORBICO (VIT C);INVIMA 2004M-005933 -R2;ACIDO ASCORBICO;ORAL
17582-2;AMPICILINA 250 MG  5 ML SUSPENSIoN. 3, 0 G DE AMPICILINA BASE,  POLVO PARA RECONSTITUIR A 60 ML. DE SUSPENSION ORAL .;FRASCO VIDRIO AMBAR   X 60 ML;J01CA01;AMPICILINA;INVIMA 2006M-004274 R1;AMPICILINA TRIHIDRATO (3,46 G) POLVO EQUIVALENTE AMPICILINA BASE;ORAL
17618-3;OMNIBIONTA E CAPSULAS;CAJA POR 100 CAPSULAS;A11AA03;MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES;INVIMA M-006056;PIRIDOXINA CLORHIDRATO VITAMINA  E ACETATO VITAMINA A PALMITATO;ORAL
17777-2;BETACTIN LOCION 0.025%;FRASCO POR 60;D07AC09;BUDESONIDA;INVIMA M-005780;BUDESONIDA;TOPICA  EXTERNA
18635-4;CREMA DENTAL COLGATE SENSITIVE CARE PLUS;TUBO COLAPSIBLE POR 100 CC;A01AA51;SODIO FLUORURO COMBINACIONES;INVIMA M-014692;FLUORURO DE SODIO NITRATO DE POTASIO;ORAL
18779-4;ALCOHOL EL CONQUISTADOR;FRASCO DE PVC Y TAPA CON VALVULA DISPENSADORA POR 120 ML..;D08AX08;ETANOL;INVIMA M-005859;ALCOHOL ETILICO DEL 96,1 G.L. DESNATURALIZADO CON DIEFTALATO;TOPICA  EXTERNA
19125-1;TOSANA JARABE;FRASCO X 120ML;R05CA03;GUAIFENESINA;M-005872-R1;AMONIO CLORURO SULFOGUAYACOLATO DE POTASIO;ORAL
19268-1;KAVAFORM CAPSULAS;CAJA DE CARToN POR 3 BLISTER PVC  ALUMINIO POR 10 CAPSULAS;V08AA05;EXTRANEAL;INVIMA M-009905-R1;D-L KAVAINA;ORAL
19388-1;K-TROL.;CAJA POR 25 AMPOLLAS DE 10 ML;B05XA01;POTASIO CLORURO;INVIMA 2006M-005606-R2;CLORURO DE POTASIO;INTRAVENOSA
19583-2;CREMA DENTAL KOLINOS BIFLUOR BLANCO Y CREMA DENTAL KOLINOS BIFLUOR AZUL;TUBOS DE ALUMINIO DE 17,5 CC,;A01AA01;SODIO FLUORURO;INVIMA M-008160 R1;FLUORURO DE SODIO MONOFLUOROFOSFATO DE SODIO;DENTAL
19721-12;PAX CALIENTE NOCHE GRANULADO SABOR  A PANELA LIMoN Y SABOR A LIMON;Sobre de PolipropilenoAluminioPolietileno sabor panela limon por 6 g;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2021M-003345-R3;ACETAMINOFEN CLORFENIRAMINA MALEATO FENILEFRINA HCL;ORAL
19721-6;PAX CALIENTE NOCHE GRANULADO SABOR  A PANELA LIMoN Y SABOR A LIMON;SOBRE DE POLIPROPILENOALUMINIOPOLIETILENO SABOR PANELA LIMON.POR 6 G;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2021M-003345-R3;ACETAMINOFEN CLORFENIRAMINA MALEATO FENILEFRINA HCL;ORAL
19721-8;PAX CALIENTE NOCHE GRANULADO SABOR  A PANELA LIMoN Y SABOR A LIMON;Caja plegadiza de cartulina Duplex x 8 sobres de PolipropilenoAluminioPolietileno sabor limon por 6 g cada sobre;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2021M-003345-R3;ACETAMINOFEN CLORFENIRAMINA MALEATO FENILEFRINA HCL;ORAL
1980013-2;LOCION MENTOLADA ANTISEPTICA FRESKOMENT;ENVASE DE PVC RIGIDO POR 130 ML;D11AX97;MENTOL, ALCANFOR, SALICILATO DE METILO;INVIMA M-007847-R1;ALCANFOR MENTOL;TOPICA  EXTERNA
1980018-1;IBUPROFENO TABLETAS RECUBIERTAS  X 200 MG;CAJA X 10 TABLETAS RECUBIERTAS EN BLISTER DE ALUMINIOPVC.;M01AE01;IBUPROFENO;INVIMA 2004M-014956R1;IBUPROFENO U.S.P.;ORAL
1980020-3;IBUPROFENO TABLETAS RECUBIERTAS 800MG;CAJA POR10 TABLETAS EN BLISTER DE PVC INCOLORO  ALUMINIO;M01AE01;IBUPROFENO;INVIMA 2020M-014955-R3;GRaNULOS DE COMPRESIoN DIRECTA DE IBUPROFENO 66% 1.212MG  EQUIVALENTE A IBUPROFENO;ORAL
1980083-2;ALATRIN D - PLUS TABLETAS;CAJA POR 10 TABLETAS;R01BA52;PSEUDOEFEDRINA COMBINACIONES;INVIMA M-005221;LORATADINA MICRONIZADA PSEUDOEFEDRINA SULFATO;ORAL
1980026-2;BENZO 25 BUSSIe.;FRASCO DE VIDRIO AMBAR POR 55 ML;P03AX01;BENZIL BENZOATO;INVIMA 2008 M-000190-R3;BENZOATO DE BENCILO (EQUIVALENTES A 25 ML);TOPICA  EXTERNA
1980027-4;TINIDAZOL 500 MG;Caja plegadiza por 16 tabletas en blister PVCAluminio. Cada blister contiene 8 tabletas;P01AB02;TINIDAZOL;INVIMA 2023M-000953-R4;TINIDAZOL;ORAL
1980080-1;DILTIAZEM 180 MG CAPSULA;CAJA POR 10 CAPSULAS EN BLISTER;C08DB01;DILTIAZEM;INVIMA M-011804;DILTIAZEM MICROGRANULOS  (EQUIVALENTE A 180 MG DE DILTIAZEM ACTIVO);ORAL
1980083-1;ALATRIN D - PLUS TABLETAS;CAJA POR 5 TABLETAS;R01BA52;PSEUDOEFEDRINA COMBINACIONES;INVIMA M-005221;LORATADINA MICRONIZADA PSEUDOEFEDRINA SULFATO;ORAL
1980084-4;ALERVIDEN   JARABE;CAJA CON FRASCO PET (POLIETILENTEREFTALATO) CON TAPA PILFER PROF POR 100ML.;R06AE07;CETIRIZINA;INVIMA 2021M-003013-R3;CETIRIZINA DICLORHIDRATO EQUIVALENTE A CETIRIZINA BASE;ORAL
102633-3;TENS COMPRIMIDOS 4MG;CJA X 14 COMPRIMIDOS EN BLISTER DE ALUMINIO;;;INVIMA 2005 M-001292 R1;LACIDIPINA;
10264-1;BEFLAVON GRAGEAS;CAJA POR 10 GRAGEAS;;;INVIMA M-009046-R1;AESCINA AMORFA;
10858-3;CRUCIAL;BOLSA ULTRAPACK X 1500ML;A11AA04;MULTIVITAMINAS Y ELEMENTOS TRAZA;INVIMA M-011290;ACIDO FOLICO ACIDO PANTOTENICO BIOTINA CALCIO CARBOHIDRATOS CLORURO COBRE COLINA CROMO FOSFORO GRASA HIERRO L-CARNITINA MAGNESIO MANGANESO MOLIBDENO NIACINA POTASIO ;ORAL
110690-4;TILAZEM 60 MG TABLETAS;CAJA POR 30 TABLETAS EN BLISTER PVDCALUMINIO;C08DB01;DILTIAZEM;INVIMA 2010M-007931-R3;DILTIAZEM CLORHIDRATO;ORAL
11426-1;ACETAMINOFEN + PSEUCEFEORINA + CLORFENIRAMINA JARABE;CAJA POR UN FRASCO POR 60 ML.;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA M-012565;ACETAMINOFEN CLORFENIRAMINA MALEATO PSEUDOEFEDRINA CLORHIDRATO;ORAL
11837-1;FLUCONAZOL 200 MG. CAPSULAS;MUESTRAS MEDICAS: CAJA POR 5 CAPSULAS EN BLISTER PVC TRANSPARENTE ALUMINIO.;J02AC01;FLUCONAZOL;INVIMA 2005 M-002560 R1;FLUCONAZOL;ORAL
11837-4;FLUCONAZOL 200 MG. CAPSULAS;CAJA POR 10 CAPSULAS EN BLISTER PVC TRANSPARENTE ALUMINIO.;J02AC01;FLUCONAZOL;INVIMA 2005 M-002560 R1;FLUCONAZOL;ORAL
1191980406-4;ORILENTA;CAJA POR UN FRASCO EN PET AMBAR POR 180 ML, CON TAPA EN POLIPROPILENO;A01AD02;BENZIDAMINA;INVIMA 2007M-0007613;BENCIDAMINA CLORHIDRATO;BUCAL
12526-1;TRIMETOPRIM SULFA TABLETAS;CAJA POR 50 TABLETAS EN BLISTER;J01EE01;SULFAMETOXAZOL Y TRIMETOPRIM;INVIMA M-004925;SULFAMETOXAZOL TRIMETOPRIMA;ORAL
10123-2;CAPTOPREN TABLETAS 50 MG;BLISTER PVC  ALUMINIO POR 10 TABLETAS EN CAJA POR 200 TABLETAS;C09AA01;CAPTOPRIL;INVIMA 2005 M-002543-R1;CAPTOPRIL;ORAL
103797-1;ROACCUTAN CAPSULAS X 20 MG;CAJA POR 100 CAPSULAS EN BLISTER DE ALUMINIO  ALUMINIO.;D10AD04;ISOTETRINOINA;INVIMA 2017M-008120-R3;ISOTRETINOINA;ORAL
104739-2;VALCOTE  500 MG TABLETAS DE LIBERACION RETARDADA;CAJA CON FRASCO POR 30 TABLETAS CUBIERTAS.;N03AG01;VALPROICO aACIDO;INVIMA 2016M-007660-R3;DIVALPROATO SODICO EQUIVALENTE A 500MG DE ACIDO VALPROICO;ORAL
110574-1;ARTRILAT 100 MG;CAJA POR 20 GRAGEAS EN BLISTER DE 10 GRAGEAS;M01AB05;DICLOFENAC;INVIMA M-007693-R1;DICLOFENAC SODICO;ORAL
113757-2;TIMOGLOBULINA  25 MG POLVO LIOFILIZADO;Caja en carton con un vial en vidrio tipo I con tapon de Clorobutilo;L04AA04;ANTITIMOCITO IMMUNOGLOBULINA (CONEJO);INVIMA 2016M-002028-R2;INMUNOGLOBULINA DE CONEJO ANTITIMOCITOS HUMANOS;INTRAVENOSA
13161-1;GENTAMICINA  80 MG INYECTABLE;CAJA X 1 AMPOLLA X 2ML;D06AX07;GENTAMICINA;M-011721;GENTAMICINA SULFATO EQUIVALENTE A GENTAMICINA BASE;INTRAMUSCULAR
13358-4;VENOFER INYECTABLE.;AMPOLLA DE VIDRIO TIPO I, INCOLORA DE 5 ML. EN CAJA POR 10 AMPOLLAS EN BLISTER PLASTICO.;B03AC02;HIERRO OXIDO SACARATADO;INVIMA 2018M-006989-R2;HIERRO COMO (HIERRO SACARATO (HIERRO III-COMPLEJO DE HIDROXIDO SUCROSA);INTRAVENOSA
13648-3;ITROL TABLETAS 100 MG;CAJA POR 20 TABLETAS.;J02AC02;ITRACONAZOL;INVIMA M-007426;ITRACONAZOL;ORAL
14941-1;ROTEDON;FRASCO GOTERO X 5ML;S01CA05;BETAMETASONA Y ANTIINFECCIOSOS;M-002691;BETAMETASONA FOSFATO DISODICO (EQUIVALENTE A 1,0 MG DE BETAMETASONA) LIDOCAINA CLORHIDRATO NEOMICINA (COMO SULFATO DE NEOMICINA) POLIMIXINA B (COMO SULFATO DE POLIMIXINA);CONJUNTIVAL
11492-4;AMOXICILINA POLVO PARA SUSPENSIoN 500 MG  5 ML.;CAJA CON UN FRASCO DE PET AMBAR CON TAPA PLASTICA  EN PP HOMOPOLIMERO  PROPILICO  COLOR BLANCO  CON LINER AZUL  DE POLVO PARA RE;J01CA04;AMOXICILINA;INVIMA 2017M-004374-R2;11,6192 G DE AMOXICILINA TRIHIDRATO EQUIVALENTE A  AMOXICILINA BASE;ORAL
11837-6;FLUCONAZOL 200 MG. CAPSULAS;CAJA POR 30 CAPSULAS EN BLISTER PVC TRANSPARENTE ALUMINIO.;J02AC01;FLUCONAZOL;INVIMA 2005 M-002560 R1;FLUCONAZOL;ORAL
1191980406-6;ORILENTA;CAJA POR UN FRASCO EN PET AMBAR POR 360 ML, CON TAPA EN POLIPROPILENO;A01AD02;BENZIDAMINA;INVIMA 2007M-0007613;BENCIDAMINA CLORHIDRATO;BUCAL
12773-1;ALPRAZOLAM TABLETAS 0,5 MG.;FRASCO POR 30 TABLETAS.;N05BA12;ALPRAZOLAM;M-005487;ALPRAZOLAM;ORAL
13026-4;TIMETOPHEN;FRASCO PET COLOR AMBAR X 460 ML.. EN CAJA CORRUGADA X 240 UNIDADES.;D08AK06;TIOMERSAL;M-03922;TIMEROSAL.;TOPICA  EXTERNA
13053-1;BROQUIFENOL;FRASCO DE VIDRIO aMBAR X 120 ML..;R05CA03;GUAIFENESINA;INVIMA M-005045;GUAYACOLATO DE GLICERILO;ORAL
13179-1;VIBATRIN TABLETAS;CAJA POR 10 TABLETAS EN BLISTER.;J01EE01;SULFAMETOXAZOL Y TRIMETOPRIM;INVIMA M-010234;SULFAMETOXAZOL TRIMETOPRIM;ORAL
13874-1;XANAX 0.25 MG TABLETAS;CAJA X 10 TABLETAS EN BLISTER PVC  FOIL DE ALUMINIO.;N05BA12;ALPRAZOLAM;INVIMA 2023M-007668-R4;ALPRAZOLAM;ORAL
13875-3;XANAS 0.5 MG TABLETAS;EMPAQUE BLISTER CON PVC EN CAJAS DE CARToN POR 60 TABLETAS;N05BA12;ALPRAZOLAM;INVIMA M-007669-R1;ALPRAZOLAM;ORAL
14180-1;MERUVAX II VACUNA CONTRA LA RUBEOLA;VACUNA LIOFILIZADA PRESENTADA EN FRASCO DE VIDRIO DENTRO DE CARTON INDIVIDUAL;J07BJ01;RUBEOLA VIVO ATENUADO;INVIMA M-006393-R1;VIRUS ATENUADO DE RUBEOLA EQUIVALENTE DE  1000 DICT 50 NO MENOS;PARENTERAL
14958-3;ALERCET CAPSULA;CAJA POR 5 CaPSULAS BLANDAS EN BLISTER PVCPVDC TRANSPARENTEFOIL ALUMINIO POR 5 CaPSULAS;R06AE07;CETIRIZINA;INVIMA 2021M-002663-R3;CETIRIZINA DICLORHIDRATO;ORAL
14960-3;ENALAPRIL 20 MG. TABLETAS;CAJA POR 30 TABLETAS EN EMPAQUE BLISTER ALUMINIOPVC (COLOR aMBAR).;C09AA02;ENALAPRIL;INVIMA 2006M-005544 R1;ENALAPRIL MALEATO;ORAL
14961-4;ENALAPRIL 5 MG TABLETAS;CAJA POR 10 TABLETAS EN BLISTER PVDC AMBARALUMINIO;C09AA02;ENALAPRIL;INVIMA 2006 M-005447 R1;ENALAPRIL MALEATO;ORAL
15100-1;ACETAMINOFEN 50 MG TABLETAS;CAJA POR 100 TABLETAS;N02BE01;PARACETAMOL;M-005471;ACETAMINOFEN;ORAL
15679-3;NA-TROL;BOLSA PLASTICA EN PVC GRADO MEDICO POR 100 ML CON SOBREBOLSA EN POLIETILENO DE ALTA DENSIDAD;B05XA03;SODIO CLORURO;INVIMA 2020M-010098-R2;CLORURO DE SODIO (2 MEQML DE SODIO);INTRAVENOSA
15679-1;NA-TROL;AMPOLLETA DE VIDRIO 10 ML., CAJA DE CARTON POR 25 AMPOLLETAS;B05XA03;SODIO CLORURO;INVIMA 2020M-010098-R2;CLORURO DE SODIO (2 MEQML DE SODIO);INTRAVENOSA
16722-3;RANDE VIT JARABE;FRASCO DE VIDRIO aMBAR TIPO I CON TAPA POLIGUARD POR 40 ML.;V08AA05;EXTRANEAL;INVIMA 2006M-005890-R2;NICOTINAMIDA VITAMINA A VITAMINA B1 VITAMINA B12 VITAMINA B2 VITAMINA B6 VITAMINA C VITAMINA D VITAMINA E;ORAL
16812-2;OXADIALIT CAPSULAS 90 MG;FRASCO X 30 CAPSULAS;C08CA06;NIMODIPINA;INVIMA M-007084;NIMODIPINO;ORAL
17022-2;FASTUM- A GOTAS;FRASCO X 30 ML.;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA M-004700;ACETAMINOFEN HIOSCINA BUTIL BROMURO;ORAL
15996-1;ROBIPROFEN TABLETAS;CAJA POR 12 TABLETAS, EN BLISTER POR 12 TABLETAS CADA UNA.;M01AE01 M03BA03;IBUPROFENO METOCARBAMOL;INVIMA M- 006604;IBUPROFE POLVO USP METOCARBAMOL USP;ORAL
16478-12;OMEPRAZOL 20 MG;CAJA X 240 CAPSULAS EN BLISTER ALUMINIO PVC- PVDC.;A02BC01;OMEPRAZOL;INVIMA 2020M-007243-R2;OMEPRAZOL PELLETS 8,5% (EQUIVALENTE A  DE OMEPRAZOL BASE);ORAL
16777-1;AMBROXOL MK 30MG TABLETAS;CAJA X 20 TABLETAS EN FOIL;R05CB06;AMBROXOL;INVIMA M-004777;AMBROXOL CLORHIDRATO;ORAL
16909-1;SPIROPENT JARABE.;FRASCO DE VIDRIO AMBAR TIPO III X 120 ML. + TAPA PLaSTICA CON LINER EN PEAD;R03CC13;CLENBUTEROL;INVIMA 2005 M-007753 - R2;CLENBUTEROL CLORHIDRATO 100%;ORAL
17024-2;HIOSCINA BUTIL BROMURO INYECTABLE 20 MG;CAJA X 3 AMPOLLAS;A03BB01;BUTILESCOPOLAMINA;INVIMA M-004958;HIOSCINA BUTIL BROMURO;PARENTERAL
17135-2;TRAZODONA 50 MG TABLETAS;CAJA POR 300 TABLETAS  EN BLISTER PVCALUMINIO POR 10 TABLETAS PARA USO INSTITUCIONAL, BLISTER UNIDOSIS.;N06AX05;TRAZODONA;INVIMA 2021M-002634-R3;TRAZODONA CLORHIDRATO;ORAL
17141-1;LOVASTATINA 20 MG;CAJA X 10 TABLETAS EN BLISTER DE PVCALUMINIO (UNIDOSIS) X 10 TABLETAS;C10AA02;LOVASTATINA;INVIMA 2007 M- 006930 R1;LOVASTATINA;ORAL
17141-6;LOVASTATINA 20 MG;CAJA POR 50 TABLETAS EN BLISTER DE PVCALUMINIO;C10AA02;LOVASTATINA;INVIMA 2007 M- 006930 R1;LOVASTATINA;ORAL
17145-10;NAPROXENO  250 MG COMPRIMIDOS;CAJA X 850 TABLETAS EN BLISTER PVCALU X 10 TABLETAS;M01AE02;NAPROXENO;INVIMA 2021M- 002839 -R3;NAPROXENO BASE;ORAL
17584-8;AMOXICILINA 250 MG  5 ML. . POLVO PARA RECONSTITUIR  A  SUSPENSION ORAL .;FRASCO X 100ML. , EN PET AMBAR.;J01CA04;AMOXICILINA;INVIMA 2005 M-002628-R1;AMOXICILINA TRIHIDRATO POLVO (86%) EQUIVALENTE;ORAL
18635-5;CREMA DENTAL COLGATE SENSITIVE CARE PLUS;TUBO COLAPSIBLE POR 150 CC;A01AA51;SODIO FLUORURO COMBINACIONES;INVIMA M-014692;FLUORURO DE SODIO NITRATO DE POTASIO;ORAL
18779-1;ALCOHOL EL CONQUISTADOR;FRASCO DE VIDRIO POR 180 ML..;D08AX08;ETANOL;INVIMA M-005859;ALCOHOL ETILICO DEL 96,1 G.L. DESNATURALIZADO CON DIEFTALATO;TOPICA  EXTERNA
19353-2;DESENFRIOL PLUS TABLETAS;BLISTER PVDC  ALUMINIO EN CAJA POR 12 TABLETAS;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2005 M-008822 R2;ACETAMINOFEN MALEATO DE AZATADINA SULFATO DE PSEUDOEFEDRINA;ORAL
19498-2;AQUASOL E 100 U.I. CaPSULAS BLANDAS;CAJA X 5 CAPSULAS DE GELATINA BLANDA EN EMPAQUE INDIVIDUAL TIPO ALUMINIOPVDC X 5 CAPSULAS CADA UNO;A11HA03;TOCOFEROL (VIT E);INVIMA 2015 M-005884-R3;DL ALFA TOCOFERIL ACETATOVITAMINA E SINTETICA (EQUIVALENTE A 100 U.I. DE VITAMINA E);ORAL
17137-12;AMLODIPINO 10 MG;CAJA POR 300 TABLETAS EN BLISTER PVCALUMINIO POR 10TABLETAS CU.;C08CA01;AMLODIPINA;INVIMA 2015 M- 002791-R2;AMLODIPINO BESILATO  EQUIVALENTE A  AMLODIPINO BASE;ORAL
17141-5;LOVASTATINA 20 MG;CAJA X 20 TABLETAS EN BLISTER PVCPVDCALUMINIO X 20 TABLETAS CADA UNO.;C10AA02;LOVASTATINA;INVIMA 2007 M- 006930 R1;LOVASTATINA;ORAL
17145-1;NAPROXENO  250 MG COMPRIMIDOS;CAJA POR 10 COMPRIMIDOS EN BLISTER PVC TRANSPARENTE  ALUMINIO POR 10  COMPRIMIDOS;M01AE02;NAPROXENO;INVIMA 2021M- 002839 -R3;NAPROXENO BASE;ORAL
17145-4;NAPROXENO  250 MG COMPRIMIDOS;CAJA POR 30 COMPRIMIDOS EN BLISTER PVC TRANSPARENTE  ALUMINIO POR 10  COMPRIMIDOS;M01AE02;NAPROXENO;INVIMA 2021M- 002839 -R3;NAPROXENO BASE;ORAL
17351-3;METADOXIL INYECTABLE 300 MG 5 ML;CAJA POR 5 AMPOLLAS DE 5 ML. CADA UNA, EN VIDRIO TIPO I COLOR AMBAR;N07BB99;METADOXINA;INVIMA 2006M-004808 R1;METADOXINA;INTRAMUSCULAR INTRAVENOSA
19509-5;TRAMAL  CAPSULAS.;Muestra medica: Caja plegadiza por 10 capsulas en un blister AluminioPVCLDPE PVDC, TRANSPARENTE;N02AX02;TRAMADOL;INVIMA 2015M-007196-R3;TRAMADOL CLORHIDRATO;ORAL
19509-6;TRAMAL  CAPSULAS.;Muestra medica: Caja plegadiza por 20 capsulas en dos blister AluminioPVCLDPEPVDC transparente;N02AX02;TRAMADOL;INVIMA 2015M-007196-R3;TRAMADOL CLORHIDRATO;ORAL
19583-7;CREMA DENTAL KOLINOS BIFLUOR BLANCO Y CREMA DENTAL KOLINOS BIFLUOR AZUL;TUBOS DE ALUMINIO DE 150 CC,;A01AA01;SODIO FLUORURO;INVIMA M-008160 R1;FLUORURO DE SODIO MONOFLUOROFOSFATO DE SODIO;DENTAL
19721-10;PAX CALIENTE NOCHE GRANULADO SABOR  A PANELA LIMoN Y SABOR A LIMON;Caja plegadiza de cartulina Duplex x 24 sobres de PolipropilenoAluminioPolietileno sabor limon por 6 g cada sobre;N02BE51;PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS;INVIMA 2021M-003345-R3;ACETAMINOFEN CLORFENIRAMINA MALEATO FENILEFRINA HCL;ORAL
1980013-4;LOCION MENTOLADA ANTISEPTICA FRESKOMENT;ENVASE DE PVC RIGIDO POR 350 ML;D11AX97;MENTOL, ALCANFOR, SALICILATO DE METILO;INVIMA M-007847-R1;ALCANFOR MENTOL;TOPICA  EXTERNA
1980018-3;IBUPROFENO TABLETAS RECUBIERTAS  X 200 MG;CAJA X 200 TABLETAS RECUBIERTAS EN BLISTER DE ALUMINIOPVC. CAJA DISPENSADORA X 144 Y 250 TABLETAS RECUBIERTAS EN BLISTER DE PVC;M01AE01;IBUPROFENO;INVIMA 2004M-014956R1;IBUPROFENO U.S.P.;ORAL
1980027-2;TINIDAZOL 500 MG;CAJA POR 48 TABLETAS EN BLISTER PVC  ALUMINIO POR 8 TABLETAS CADA UNO.;P01AB02;TINIDAZOL;INVIMA 2023M-000953-R4;TINIDAZOL;ORAL
1980037-1;TRIMETOPRIM SULFAMETOXAZOL  SUSPENSIoN  40MG - 200 MG5ML;CAJA CON UN FRASCO DE PET AMBAR POR 60 ML.CON TAPA PILFER DE ALUMINIO;J01EE01;SULFAMETOXAZOL Y TRIMETOPRIM;INVIMA  2021M-007218-R3;SULFAMETOXAZOL MICRONIZADO TRIMETOPRIM MICRONIZADO;ORAL
17754-1;RUBEATEN BERNA POLVO LIOFILIZADO;CAJA POR 1 FRASCO DE VACUNA PARA 1 VACUNACION + DISOLVENTE;J07BJ01;RUBEOLA VIVO ATENUADO;INVIMA M-005330-R1;D-SORBITA GELATINA MODIFICADO XF 20 GLUCONATO DE CALCIO HIDROLIZADO DE LACTALBUMINA LACTOSA L-ALANINA L-HISTIDINA TRICINA VIRUS DE RUBEOLA , VIVO (WISTAR RA 273)MINIMO;PARENTERAL
17973-3;DICLOFENACO OFTALMICO;FRASCO GOTERO POR 15 ML..;S01BC03;DICLOFENAC;INVIMA M-006061;DICLOFENACO SoDICO;CONJUNTIVAL
18635-1;CREMA DENTAL COLGATE SENSITIVE CARE PLUS;TUBO COLAPSIBLE POR 25 CC;A01AA51;SODIO FLUORURO COMBINACIONES;INVIMA M-014692;FLUORURO DE SODIO NITRATO DE POTASIO;ORAL
18933-3;ERITROMICINA TABLETAS RECUBIERTAS X 500 MG.;CAJA POR 100 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU.;J01FA01;ERITROMICINA;INVIMA 2006M-002701 - R1;ERITROMICINA ESTEARATO USP 60%  (EQUIVALENTE A 500 MG DE ERITROMICINA BASE);ORAL
18989-4;VERACEF SUSPENSION 250 MG5ML;CAJA DE CARTON CON UN FRASCO DE VIDRIO TIPO III CON 66 G DE  POLVO (5 G DE CEFRADINA) PARA RECONSTITUIR A 100 ML.;J01DA31;CEFRADINA;INVIMA 2005 M- 006422 R-2;CEFRADINA;ORAL
19388-2;K-TROL.;BOLSA DE 50 ML;B05XA01;POTASIO CLORURO;INVIMA 2006M-005606-R2;CLORURO DE POTASIO;INTRAVENOSA
19512-3;TRAMAL INYECTABLE 50 MG;CAJA POR 50 AMPOLLAS DE VIDRIO TIPO I INCOLORO POR 1mL. CU.;N02AX02;TRAMADOL;INVIMA 2015M-007193-R3;CLORHIDRATO DE TRAMADOL;INTRAMUSCULAR INTRAVENOSA SUBCUTANEA
19605-1;ALCOHOL ANTISEPTICO;FRASCO POR 250 ML..;D08AX08;ETANOL;INVIMA M-005954-R1;ALCOCHOL ETILICO AL 98;TOPICA  EXTERNA
1980002-2;HYTRIN TABLETAS 5 MG;CAJA DE CARTON POR 28 TABLETAS EN BLISTER PACK PVCPVDCALUMINIO;G04CA03;TERAZOSINA;INVIMA 2008 M- 009696 R2;TERAZOSINA CLORHIDRATO DIHIDRATO EQUIVALENTE A TERAZOSIN;ORAL
1980015-2;ATEMPERATOR 200 MG;CAJA POR 20 TABLETAS EN BLISTER DE PVCALUMINIO IMPRESO.;N03AG01;VALPROICO aACIDO;INVIMA 2007M- 006167-R1;VALPROATO DE MAGNESIO *;ORAL
1980018-4;IBUPROFENO TABLETAS RECUBIERTAS  X 200 MG;CAJA DISPENSADORA X 144 TABLETAS RECUBIERTAS EN BLISTER DE PVCALUMINIO.;M01AE01;IBUPROFENO;INVIMA 2004M-014956R1;IBUPROFENO U.S.P.;ORAL
1980019-2;METOCLOPRAMIDA 10 MG TABLETAS;CAJA POR100 TABLETAS EN BLISTER PVCALUMINIO;A03FA01;METOCLOPRAMIDA;INVIMA 2020M-14670-R3;METOCLOPRAMIDA CLORHIDRATO EQUIVALENTE A METOCLOPRAMIDA BASE;ORAL
1980020-4;IBUPROFENO TABLETAS RECUBIERTAS 800MG;CAJA POR20 TABLETAS EN BLISTER DE PVC INCOLORO  ALUMINIO;M01AE01;IBUPROFENO;INVIMA 2020M-014955-R3;GRaNULOS DE COMPRESIoN DIRECTA DE IBUPROFENO 66% 1.212MG  EQUIVALENTE A IBUPROFENO;ORAL
10045-1;IBUPROFENO 500 MG TABLETAS;ESTUCHE POR 10 BLISTER POR 10 TABLETAS CU;M01AE01;IBUPROFENO;INVIMA M-004692;IBUPROFENO;ORAL
10264-2;BEFLAVON GRAGEAS;CAJA POR 20 GRAGEAS;;;INVIMA M-009046-R1;AESCINA AMORFA;
110690-2;TILAZEM 60 MG TABLETAS;CAJA POR 10 TABLETAS EN BLISTER PVDCALUMINIO;C08DB01;DILTIAZEM;INVIMA 2010M-007931-R3;DILTIAZEM CLORHIDRATO;ORAL
110690-3;TILAZEM 60 MG TABLETAS;CAJA POR 20 TABLETAS EN BLISTER PVDCALUMINIO;C08DB01;DILTIAZEM;INVIMA 2010M-007931-R3;DILTIAZEM CLORHIDRATO;ORAL
11425-1;ACIDO ACETIL SALICILICO 100 MG TABLETAS;CAJA POR 100 TABLETAS;N02BA01;ACETILSALICILICO ACIDO;invima m-005948;ACIDO ACETIL SALICILICO;ORAL
11697-2;ACIDO FUSIDICO CREMA 2%;CAJA CON UN TUBO COLAPSIBLE DE ALUMINIO POR 15 g.;D06AX01;FUSIDICO ACIDO;INVIMA 2017M-005236-R2;aCIDO FUSiDICO;TOPICA  EXTERNA
